date,ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,spotify_track_uri
2021-02-06,2021-02-06 11:41:01+00:00,360426,Superstylin',Groove Armada,spotify:track:2yWyFT6bW1Rd9cjVvYi4v8
2021-02-06,2021-02-06 11:46:21+00:00,321413,Flow Motion,Gelka,spotify:track:3f1VW1iegRimOB4OKrrYXi
2021-02-06,2021-02-06 11:50:53+00:00,275200,Feel Good Inc.,Cookin' On 3 Burners,spotify:track:4GVx7oT2KnKCN9Ia0YDGau
2021-02-06,2021-02-06 11:53:32+00:00,91011,Stem / Long Stem - Medley,DJ Shadow,spotify:track:3RkIKkpnTpA4kQxXHoHJGj
2021-02-06,2021-02-06 11:59:59+00:00,388506,Keep You Kimi,Hird,spotify:track:3PlISmMU7prdRBG6zLcGfi
2021-02-06,2021-02-06 12:05:02+00:00,305546,Blurred,Kiasmos,spotify:track:0jJLwPDpyuZRpd800yScN0
2021-02-06,2021-02-06 12:08:54+00:00,233226,Futures,Zero 7,spotify:track:7m3Tbsn12hbBnsFHR6O4U7
2021-02-06,2021-02-06 13:38:15+00:00,18483,Getting Kinda Boring (Bonus Track),Lack Of Afro,spotify:track:3FDW9fIjPQLO4FnaMbLTPV
2021-02-06,2021-02-06 13:40:39+00:00,136533,Love Sister Carol,Barrington Levy,spotify:track:1a7aYJEKH0FyvjARlznssB
2021-02-06,2021-02-06 13:43:27+00:00,170295,Graduation In Zion,KIDDUS I,spotify:track:71aqLknYoB33VbgGatd86X
2021-02-06,2021-02-06 13:47:10+00:00,225120,Golden Hen,Tenor Saw,spotify:track:37qD8oCBeOeADYoD29kDNs
2021-02-06,2021-02-06 13:50:02+00:00,172826,Mr Babylon,Robert French,spotify:track:65JVxlupnBJEQy5CTUKBDO
2021-02-06,2021-02-06 14:34:45+00:00,48474,Jamming in the Street,Sugar Minott,spotify:track:5UdDI0uK1u0YmrhQ0Sq8tm
2021-02-06,2021-02-06 14:35:25+00:00,9587,My Garden,Cultivo,spotify:track:3UonEhbenQj5EbeRcfPvKJ
2021-02-06,2021-02-06 14:35:51+00:00,23766,"Girl, Interrupted",2xxx,spotify:track:1cBNzkPsAdI7XJaKIsjKUk
2021-02-06,2021-02-06 14:36:22+00:00,31098,Company Cigarettes,Anti Lilly,spotify:track:1swLrJZgikVlLwb43kvHUw
2021-02-06,2021-02-06 14:37:27+00:00,63901,I Heard It Through The Grapevine,Jazz Jamaica,spotify:track:1uPXCYx1ucrJBDgywMjPCp
2021-02-06,2021-02-06 14:41:01+00:00,214640,Ride Me High,J.J. Cale,spotify:track:2OnTluP3yNVsFXTkbuQ8VH
2021-02-06,2021-02-06 14:43:20+00:00,142866,Crazy Mama,J.J. Cale,spotify:track:7FgjfoVQ6Wn1Nm53N5Upn8
2021-02-06,2021-02-06 14:46:42+00:00,203960,Magnolia,J.J. Cale,spotify:track:43sdRsmJFcSnlTWTVRhYtz
2021-02-06,2021-02-06 14:50:36+00:00,235706,Hard Times,J.J. Cale,spotify:track:24fGSj1TkJ95FjDsIxV854
2021-02-06,2021-02-06 14:53:28+00:00,172880,Long Way Home,J.J. Cale,spotify:track:3fRVoSkzWtz4eTJMuPqpWZ
2021-02-06,2021-02-06 14:56:15+00:00,169320,Closer To You,J.J. Cale,spotify:track:2UGKle7o1JzxR35YOvzEIU
2021-02-06,2021-02-06 15:00:54+00:00,282146,Stay Around,J.J. Cale,spotify:track:69vhr8MHK5vaW0IHr3ZBJk
2021-02-06,2021-02-06 15:01:00+00:00,5112,Lonesome Train,J.J. Cale,spotify:track:2OzWhCqrSOdweeLZoKFBdR
2021-02-06,2021-02-06 15:03:03+00:00,124000,If You're Ever In Oklahoma,J.J. Cale,spotify:track:5Yysa8sDyeBLRysjOSfJLH
2021-02-06,2021-02-06 15:08:09+00:00,307906,Sensitive Kind,J.J. Cale,spotify:track:0nfq0wKQfIwATbUDJZD0ln
2021-02-06,2021-02-06 15:10:25+00:00,138706,Carry On,J.J. Cale,spotify:track:0brNZe8nwXnP21N6vK7pQF
2021-02-06,2021-02-06 15:14:55+00:00,271493,The Problem,J.J. Cale,spotify:track:4tNbk8k8mCbHt6Z7cqxqEu
2021-02-06,2021-02-06 15:18:45+00:00,233266,Tijuana,J.J. Cale,spotify:track:0WA7tnwR9n1R5ZgAzN418l
2021-02-06,2021-02-06 15:21:31+00:00,167973,Low Down,J.J. Cale,spotify:track:0q6ixoiCQAjfSIrLAln7RZ
2021-02-06,2021-02-06 15:25:32+00:00,241640,Guitar Man,J.J. Cale,spotify:track:1hctUe0KE3L8iJihlCi3PN
2021-02-06,2021-02-06 15:27:53+00:00,143693,After Midnight,J.J. Cale,spotify:track:1PC5GV3OaoXx5em8ttQOMI
2021-02-06,2021-02-06 15:30:44+00:00,156840,Call Me The Breeze,J.J. Cale,spotify:track:5AQpbyFoQmkOVwmlhKN4ii
2021-02-06,2021-02-06 15:33:54+00:00,192866,I'll Make Love To You Anytime,J.J. Cale,spotify:track:0S2oKxh1RGWf3PQwjIezM7
2021-02-06,2021-02-06 15:37:47+00:00,234373,Anyway the Wind Blows,J.J. Cale,spotify:track:2nMf90sRgHMJXbOWIVw9Bi
2021-02-06,2021-02-06 15:40:34+00:00,169133,Cocaine,J.J. Cale,spotify:track:6G3NoUqDpqD3Rgfel2pD6s
2021-02-06,2021-02-06 18:01:21+00:00,137369,Roll On,J.J. Cale,spotify:track:0DQ8C67CS0Km6xMAglxSzi
2021-02-06,2021-02-06 18:02:13+00:00,29233,All or Nothing,Guts,spotify:track:6jWFsJT5IYVKCJEQ55L29W
2021-02-06,2021-02-06 18:07:50+00:00,336933,This World,Zero 7,spotify:track:4UijJWXNl0hjhOxNmqARiG
2021-02-06,2021-02-06 18:12:25+00:00,278493,The Bronx,Booker T. Jones,spotify:track:1ENGe5j5pdmz1YKiW6NhK9
2021-02-06,2021-02-06 18:18:54+00:00,391000,Suntoucher,Groove Armada,spotify:track:4OUvfa7eO5jvFMIMOU7MTb
2021-02-06,2021-02-06 18:22:23+00:00,210960,Revival,Martine Girault,spotify:track:3eYilN46nt7Gupzr9J73WY
2021-02-06,2021-02-06 18:27:55+00:00,333400,Easejimi,Nightmares On Wax,spotify:track:00raqR0jGHLXhFpeBo1Dq9
2021-02-06,2021-02-06 18:30:49+00:00,131430,Jorgé,Nightmares On Wax,spotify:track:5380nap2qHsAsTkdKLAmPl
2021-02-06,2021-02-06 18:31:07+00:00,17616,Jorgé,Nightmares On Wax,spotify:track:5380nap2qHsAsTkdKLAmPl
2021-02-06,2021-02-06 18:37:26+00:00,381173,Morse,Nightmares On Wax,spotify:track:7soea2GoSb06JGwSqpnCn9
2021-02-06,2021-02-06 18:41:49+00:00,264160,Gansta Shit,DJ Cam,spotify:track:7ixUKF1sOKoxBHb4JrE2mu
2021-02-06,2021-02-06 18:47:13+00:00,326800,Reach Out (feat. Linda Lewis),Midfield General,spotify:track:0u7PJNDonENtoVZm7MetQi
2021-02-06,2021-02-06 18:52:35+00:00,323200,Lumberjack Soul,Miles Bonny,spotify:track:3RzQlPIO1lN1ji4vDMf028
2021-02-06,2021-02-06 18:57:07+00:00,273800,Dub Je Je,Antibalas,spotify:track:4PNt6rT96tGjrXrDk6vece
2021-02-06,2021-02-06 19:00:37+00:00,213021,Kali Yuga,Georgia Anne Muldrow,spotify:track:4vYNGIJBcxESC21cCeoBZy
2021-02-06,2021-02-06 19:06:27+00:00,352266,Prowlin',Whitefield Brothers,spotify:track:2oq2h4tzz4uuk7gCP4xBIq
2021-02-06,2021-02-06 19:10:35+00:00,250120,A Big Day In The North,Black Grape,spotify:track:37WJwav49NSXORkSb3ExQS
2021-02-06,2021-02-06 19:14:34+00:00,241253,The Rain,Rejjie Snow,spotify:track:3K8gIioWa3uC9002Asdh0N
2021-02-06,2021-02-06 19:21:00+00:00,386626,Next Lifetime,Erykah Badu,spotify:track:6sIMSl1n3KDPr03Fw8mujd
2021-02-07,2021-02-07 10:53:28+00:00,60450,Unified,Unified Highway,spotify:track:3KyYXkGkCyvX7qpmH36fAQ
2021-02-07,2021-02-07 10:53:59+00:00,4458,Serious Time,Mungo's Hi Fi,spotify:track:6VST5ucHKSiSaj78j6IQv1
2021-02-07,2021-02-07 10:57:19+00:00,199066,Have Mercy - 2001 Digital Remaster,Mighty Diamonds,spotify:track:5KdTZMkWPdU8pFzSmKdJr1
2021-02-07,2021-02-07 11:01:23+00:00,244373,Running From Jamaica,The Meditations,spotify:track:1eT1PTRbZK3dDgLLy09105
2021-02-07,2021-02-07 11:05:12+00:00,229224,Here for Ever,Sizzla,spotify:track:0MlRQXv5ru9IWluECuhO7J
2021-02-07,2021-02-07 11:08:33+00:00,199480,Ain't No Stopping Nancy,Sister Nancy,spotify:track:6p0fbKX1AJSKC0fbJdGP9k
2021-02-07,2021-02-07 11:11:03+00:00,150120,Sattamasagana,Don Carlos,spotify:track:10hgZ122IedorLmeBx7BmL
2021-02-07,2021-02-07 11:14:12+00:00,188000,Mr. Landlord,Half Pint,spotify:track:2tJXXBi7lPdko8h5raKOht
2021-02-07,2021-02-07 11:20:17+00:00,365053,Best Things In Life,Barry Brown,spotify:track:3dVBjav3Y60TPtVemfLlFx
2021-02-07,2021-02-07 11:24:03+00:00,225117,Rasta No Pickpocket,Junior Byles,spotify:track:65HYf5lroGtrjkpuoAkZ4U
2021-02-07,2021-02-07 12:12:42+00:00,240866,Hard Twelve - The Ante,Beat Assailant,spotify:track:1MqrUTb4ezvBw7pE7I4613
2021-02-07,2021-02-07 12:16:19+00:00,216400,Summer Day,Soom T,spotify:track:3nGMOOdzDMdzHp8g2VyuZl
2021-02-07,2021-02-07 12:19:38+00:00,198173,Lost Without You,Dennis Brown,spotify:track:2W6fcAn19mfBPd6wkQPVO9
2021-02-07,2021-02-07 12:20:14+00:00,87312,Something In The Way,Jorja Smith,spotify:track:7ckBDjvywnzcenF6ctirBc
2021-02-07,2021-02-07 12:23:45+00:00,247013,True to My Roots,Freddie McGregor,spotify:track:7tjz44nd6XL05Da4IdyUUL
2021-02-07,2021-02-07 12:27:40+00:00,234333,Iron Sharpening Iron - 2000 Digital Remaster,Culture,spotify:track:3M8lhoHkcKWzrkK7amni3h
2021-02-07,2021-02-07 12:30:31+00:00,170266,Shame & Scandal,Clint Eastwood,spotify:track:1D7jI8L6A4D8jYDgAnnA89
2021-02-07,2021-02-07 12:34:59+00:00,267526,The Bass Is Coming Down,Benjamin Zephaniah,spotify:track:4VitwRQISkVF6cydumHJve
2021-02-07,2021-02-07 12:38:00+00:00,180840,Roots Natty,Devon Russell,spotify:track:4I1kIAEhHZDrD9d23bDTcz
2021-02-07,2021-02-07 12:44:30+00:00,388680,I'm Still Dancing,Michael Palmer,spotify:track:3G5xZNR1q3DFrTwDrZvdh0
2021-02-07,2021-02-07 12:47:32+00:00,181586,Fade Away,Junior Byles,spotify:track:56SuUInH7q8qqpOulO1wIZ
2021-02-07,2021-02-07 14:00:55+00:00,166291,Super Sad Generation,Arlo Parks,spotify:track:2yWiiFMjGoNoOxLKbuTlsF
2021-02-07,2021-02-07 14:04:55+00:00,242341,Charcoal Baby,Blood Orange,spotify:track:3bBmpVl9rQKJsFFGLFilIS
2021-02-07,2021-02-07 14:08:26+00:00,212000,Greener,Jade Emperor,spotify:track:3y51IDTIvdRJAwzZOhYHqB
2021-02-07,2021-02-07 14:12:08+00:00,225178,Slow Motion,Jake Whiskin,spotify:track:5j3Ipgq1HyrjrYbvTg6Jhc
2021-02-07,2021-02-07 14:14:59+00:00,171653,Angels,The xx,spotify:track:3zsRP8rH1kaIAo9fmiP4El
2021-02-07,2021-02-07 14:19:55+00:00,298720,Paper Thin,Lianne La Havas,spotify:track:7kC97zPE0PxrcItXyGdk8P
2021-02-07,2021-02-07 14:22:51+00:00,177387,Song for Nick Drake,Skullcrusher,spotify:track:01B4EffzLZbFRVRMyRgta1
2021-02-07,2021-02-07 14:26:22+00:00,213573,Hell N Back,Bakar,spotify:track:3NRql0A1Ef4RCvT473iqgD
2021-02-07,2021-02-07 14:30:29+00:00,249099,Earthquake,This Is The Kit,spotify:track:6QgOkkoIDcycUFmfUXaFil
2021-02-07,2021-02-07 14:34:26+00:00,237973,No Woman,Whitney,spotify:track:1CLmFKW99S8eJrebO3GB04
2021-02-07,2021-02-07 14:34:43+00:00,18306,autopilot,Kamal.,spotify:track:7o7A2Ne5pe7JHBzdpSgBua
2021-02-07,2021-02-07 14:40:21+00:00,339173,Deep Six Textbook,Let's Eat Grandma,spotify:track:70NVkxI6kOjABDvRDkRLqQ
2021-02-07,2021-02-07 14:43:16+00:00,175944,Boys Got to Go,BRONCHO,spotify:track:3tD1Woe9cOS3pF8eUGMIMC
2021-02-07,2021-02-07 14:46:36+00:00,203492,Dreamland,Glass Animals,spotify:track:2LiDZmGERLzjrtBTCofj2G
2021-02-07,2021-02-07 14:50:34+00:00,238806,Online Dating,Baby Queen,spotify:track:7IcTNzulv3RLQUZV5sIT66
2021-02-07,2021-02-07 14:54:12+00:00,219681,Garden Song,Phoebe Bridgers,spotify:track:5uQRmdIqyMmKPWJcot4UmV
2021-02-07,2021-02-07 14:58:25+00:00,255067,What Once Was,Her's,spotify:track:1XrSjpNe49IiygZfzb74pk
2021-02-07,2021-02-07 15:02:20+00:00,237480,Delete Forever,Grimes,spotify:track:71J2rawCGulCAyTMtNY3Ej
2021-02-07,2021-02-07 15:17:57+00:00,164765,Care,Freak Slug,spotify:track:3MklLppNRhuAupVGO3uNW2
2021-02-07,2021-02-07 15:19:43+00:00,5082,Care,Freak Slug,spotify:track:3MklLppNRhuAupVGO3uNW2
2021-02-07,2021-02-07 15:24:02+00:00,260024,How Was Your Day?,beabadoobee,spotify:track:5jx99x0wf2r9hzq0ekAmRr
2021-02-07,2021-02-07 15:24:39+00:00,38765,Ohio,King Princess,spotify:track:3FN5547t8mXmJQQWIHLS3Y
2021-02-07,2021-02-07 15:29:47+00:00,308346,Heat Wave,Snail Mail,spotify:track:7B0uWqVjMySfDKhtZghBkO
2021-02-07,2021-02-07 15:36:34+00:00,409560,Spanish Sahara,Foals,spotify:track:4i3txPQIUV4eC9g9FBpi9I
2021-02-07,2021-02-07 15:40:34+00:00,241097,Tenderness,Jay Som,spotify:track:79N43oKE1Aa2p6L6XNNwiE
2021-02-07,2021-02-07 15:46:19+00:00,348440,Take Care,Beach House,spotify:track:2aydv0bsXbIZg3Sk2S6u86
2021-02-07,2021-02-07 15:49:33+00:00,196346,Milk Breath,Orlando Weeks,spotify:track:0d6tEG8ZKK21140KDYE91W
2021-02-07,2021-02-07 15:53:25+00:00,232760,Our Love,Sharon Van Etten,spotify:track:4ouHnqx22lzTZHr2hEt5aH
2021-02-07,2021-02-07 15:56:19+00:00,176373,Undecided (with Marie Dahlstrom),Conor Albert,spotify:track:7wHvKAkk0Djs9KO2MMH9HC
2021-02-07,2021-02-07 15:59:13+00:00,175312,Morning Sex,Ralph Castelli,spotify:track:2fGRJzoiYJYAzlQAyBONMb
2021-02-07,2021-02-07 15:59:19+00:00,7549,4th of july,Hand Habits,spotify:track:1jRhmp69z3clRhNjev6P6f
2021-02-07,2021-02-07 16:04:16+00:00,298213,Bound,RY X,spotify:track:1iOPoPTFROlTeYpJik7VMs
2021-02-07,2021-02-07 16:08:37+00:00,262826,Comedown - A COLORS SHOW,Joesef,spotify:track:1PwVuSeeEelBptupg4Hpx2
2021-02-07,2021-02-07 16:13:17+00:00,282000,i don't know where i'm going but that's okay,sarya,spotify:track:5EXoQjNAotUspxZhPHiGE7
2021-02-07,2021-02-07 16:17:26+00:00,250113,TRAP PHONE,BERWYN,spotify:track:2bqvn860XasNbI5OSHwjtt
2021-02-07,2021-02-07 16:18:49+00:00,85956,home:so long,lavender,spotify:track:37xgjn1tD4UqEC49kLpAYC
2021-02-07,2021-02-07 16:21:49+00:00,180560,small hours,otta,spotify:track:4YSGY4uhSeLLhynq7rNlTM
2021-02-07,2021-02-07 16:24:25+00:00,158973,Never Get To Heaven,Flyte,spotify:track:5kkhWGz5KROF6sLWiaX8jg
2021-02-07,2021-02-07 16:25:50+00:00,87272,Same Way,dexter in the newsagent,spotify:track:6RgLvP8QbbgX81koDnNAcI
2021-02-07,2021-02-07 16:29:54+00:00,246506,Racing Stripes,Bombay Bicycle Club,spotify:track:3mOlGrCrh3rJYbjmhfMTiQ
2021-02-07,2021-02-07 16:33:14+00:00,202368,Table for Two,EFÉ,spotify:track:3LP1irSo3F7IgpiNN9h0GP
2021-02-07,2021-02-07 16:34:51+00:00,96544,"Simply the Best (From ""Schitt's Creek"")",Noah Reid,spotify:track:4kcnySwaXAKatz4c5U8MSI
2021-02-07,2021-02-07 16:37:45+00:00,174177,"Happy Anniversary, Stranger",Matilda Mann,spotify:track:2PfEJ9Iqa0HU5Nw5iwXTmq
2021-02-07,2021-02-07 16:42:13+00:00,271944,Flesh To The Fallen,Palace,spotify:track:3OdBS47LeRRasritCjbEmM
2021-02-07,2021-02-07 16:45:20+00:00,188800,Speaking of the End,Låpsley,spotify:track:0VgTi18CjUoI1frSMsNXWT
2021-02-07,2021-02-07 16:50:02+00:00,283013,Teenage Headache Dreams (with Ellie Rowsell),Mura Masa,spotify:track:7zs9aoWKrINoC5ZXL7OvRm
2021-02-07,2021-02-07 16:53:48+00:00,227681,For You,Willie J Healey,spotify:track:7FX5YbkSnFCOLASH7MLxjU
2021-02-07,2021-02-07 16:58:06+00:00,260876,"People, I've been sad",Christine and the Queens,spotify:track:5stdNNY7SUv12p5sLkaBlL
2021-02-07,2021-02-07 17:00:49+00:00,163764,Natural,Shelly,spotify:track:6VLjdregMReJhKp2r32IWo
2021-02-07,2021-02-07 17:04:02+00:00,195039,Mango,Rosie Lowe,spotify:track:6ys6NyAqnh8mySTsoehDv9
2021-02-07,2021-02-07 17:18:17+00:00,33627,Coffee,Sylvan Esso,spotify:track:62QfYN0WPnt5zfP7WkTs60
2021-02-07,2021-02-07 17:22:47+00:00,258320,Black Is the Night,DJ Vadim,spotify:track:3CA3wAOZ7U3nt96W2QKtFp
2021-02-07,2021-02-07 17:26:56+00:00,77953,Rosetta,Marina P,spotify:track:2QaZaqMv0kE876kOYA0XdL
2021-02-07,2021-02-07 17:26:58+00:00,3459,Here for Ever,Sizzla,spotify:track:0MlRQXv5ru9IWluECuhO7J
2021-02-07,2021-02-07 17:27:04+00:00,259160,For You,Lack Of Afro,spotify:track:5huPwfMtju10p3ZHejP9ui
2021-02-07,2021-02-07 17:31:59+00:00,295933,Novak,Fat Freddy's Drop,spotify:track:3KnnLxTBRcxxq73OyRqoEX
2021-02-07,2021-02-07 17:36:40+00:00,284386,Let Down,Easy Star All-Stars,spotify:track:4aCsgwFhbZ8CmYAotK7W2B
2021-02-07,2021-02-07 17:41:47+00:00,308989,Low to the Street,Lord Echo,spotify:track:6lzAGvpGoMJq3Y601qvqUa
2021-02-07,2021-02-07 17:45:56+00:00,249556,Slow Dance - Voilaaa Remix,Blundetto,spotify:track:2vNW14f8XUTnLfM2n0Suvt
2021-02-07,2021-02-07 17:50:43+00:00,289515,Ride,Mako Road,spotify:track:2DAgXtcmEZ8QFV924ZaoB3
2021-02-07,2021-02-07 19:26:22+00:00,42816,Doo Wop - That Thing,Quantic,spotify:track:54RQ2MR6WHCE2uU7kl33MW
2021-02-07,2021-02-07 19:32:57+00:00,384947,Roots and Culture,Mikey Dread,spotify:track:27Ao7StVocPejWGBF3TwM0
2021-02-07,2021-02-07 19:36:57+00:00,239613,The Same Song - Edit,Israel Vibration,spotify:track:3qkgDUwKyHht3WmNTFHg0C
2021-02-07,2021-02-07 19:42:06+00:00,310733,Lost Mi Love,Yellowman,spotify:track:5dvG16Ma80h9FZ1sQq5Sb1
2021-02-07,2021-02-07 19:46:51+00:00,283973,Easy Take It Easy,Dennis Brown,spotify:track:1p2jgDaOrqQnLhxANoTKOp
2021-02-07,2021-02-07 19:50:46+00:00,236253,Blood Money,10 Ft. Ganja Plant,spotify:track:1ZdnLZoguvZj5T8apkvX6t
2021-02-07,2021-02-07 19:54:42+00:00,234626,Natural Collie,Freddie McGregor,spotify:track:3VgzQn5rX3LWtQ7smFsiCf
2021-02-07,2021-02-07 20:00:44+00:00,365693,Fisherman,The Congos,spotify:track:5SBq56S9xKJoH4KyBBr1Oq
2021-02-07,2021-02-07 20:08:43+00:00,167000,Long Shot Kick De Bucket,The Pioneers,spotify:track:47Umqy9PcfvrhkfzlEpvig
2021-02-07,2021-02-07 20:11:52+00:00,189306,John Jones,Rudy Mills,spotify:track:6nqhKb3RCCCxpdNcIzjWkn
2021-02-07,2021-02-07 20:14:37+00:00,164733,Fire Corner (feat. King Stitt),The Dynamites,spotify:track:02mv5NGuF0aFxY3qp84W8h
2021-02-07,2021-02-07 20:17:04+00:00,147173,Wreck a Buddy,The Soul Sisters,spotify:track:4ZEWl32fpx6MWT9KKZQ0LC
2021-02-07,2021-02-07 20:20:02+00:00,177773,Reggae in Your Jeggae,Dandy Livingstone,spotify:track:76kssl3PX4BXdllgMSfljU
2021-02-07,2021-02-07 20:22:38+00:00,155773,Fattie Fattie,Clancy Eccles,spotify:track:675IQs530dpeniDKqcKXik
2021-02-07,2021-02-07 20:25:07+00:00,149453,Return of Django,The Upsetters,spotify:track:0tgc4IcGd3ZRiM21PWHOaq
2021-02-07,2021-02-07 20:28:33+00:00,205266,Sufferer,The Kingstonians,spotify:track:4TystJQJvlynpQtgwyuwrd
2021-02-07,2021-02-07 20:30:53+00:00,140693,Moonlight Lover,Joya Landis,spotify:track:2b5jXtcDCnwd8e9dr034K3
2021-02-07,2021-02-07 20:34:00+00:00,186613,Come Into My Parlour,The Bleechers,spotify:track:1gvHsT9rTwtwqBeyb6unm3
2021-02-07,2021-02-07 20:36:39+00:00,159426,Them a Laugh and a Ki Ki,The Soulmates,spotify:track:7HAwSVx6MCOsuLx5QifvEJ
2021-02-07,2021-02-07 20:40:10+00:00,210226,Live Injection,The Upsetters,spotify:track:2hzZV1mBrl9yFdfJEM4TTu
2021-02-07,2021-02-07 20:43:26+00:00,195933,Jumping the Gun,Rico And The Rudies,spotify:track:0ZF2NDFnZEH53hlNlKAzsv
2021-02-07,2021-02-07 20:44:59+00:00,240013,Step Up,Macka B,spotify:track:6cbqh8woSu03Vj8s1PCK9C
2021-02-07,2021-02-07 20:46:02+00:00,156506,A Place Called Happiness,Rudy Mills,spotify:track:5VCsfBW24GKyGwtfwXBwOM
2021-02-07,2021-02-07 20:46:44+00:00,41085,John Public (Tom Hark),The Dynamites,spotify:track:420OX2AqIp409Q0DUn28p5
2021-02-08,2021-02-08 14:32:24+00:00,28583,Push It In,The Versatiles,spotify:track:24UmksKENCmbRl9KIBS3jZ
2021-02-08,2021-02-08 14:35:46+00:00,167000,Long Shot Kick De Bucket,The Pioneers,spotify:track:47Umqy9PcfvrhkfzlEpvig
2021-02-08,2021-02-08 14:38:56+00:00,189306,John Jones,Rudy Mills,spotify:track:6nqhKb3RCCCxpdNcIzjWkn
2021-02-08,2021-02-08 14:41:40+00:00,164733,Fire Corner (feat. King Stitt),The Dynamites,spotify:track:02mv5NGuF0aFxY3qp84W8h
2021-02-08,2021-02-08 14:42:05+00:00,23769,Wreck a Buddy,The Soul Sisters,spotify:track:4ZEWl32fpx6MWT9KKZQ0LC
2021-02-08,2021-02-08 16:09:43+00:00,155866,Israelites,Desmond Dekker,spotify:track:0di7hMT6o1ogeUN1XDB9Ft
2021-02-08,2021-02-08 16:09:43+00:00,192493,Under Me Sensi,Barrington Levy,spotify:track:2K4opmyBf45LWNP2ucm7Df
2021-02-08,2021-02-08 16:09:43+00:00,210840,Black Hen Chicken,Barrington Levy,spotify:track:4XQBvcDbE4Hng3zaNldrEc
2021-02-08,2021-02-08 16:42:53+00:00,197413,21 Girls Salute,Barrington Levy,spotify:track:5FkBAbLY56d5JrwTL2nOBT
2021-02-08,2021-02-08 16:46:29+00:00,215853,Praise His Name,Barrington Levy,spotify:track:68rQrQO5IwYU6t3bUpjsIx
2021-02-08,2021-02-08 16:48:40+00:00,130066,"Sly & Robbie, The Kings Of Dub",Sly & Robbie,spotify:track:2skIpezm6Oq0M212MP2ofI
2021-02-08,2021-02-08 16:52:27+00:00,227226,Moonlight Lover,Barrington Levy,spotify:track:4XcT9RfvNDXZTdotGnge86
2021-02-08,2021-02-08 16:58:38+00:00,370346,The Winner,Barrington Levy,spotify:track:3N0jxtbGxyDdTfsDngNr5K
2021-02-08,2021-02-08 17:01:45+00:00,188906,Prison Oval Rock,Barrington Levy,spotify:track:3mXN72MskmNytuMBngA9U3
2021-02-08,2021-02-08 17:08:34+00:00,408266,Crucifixion,Barrington Levy,spotify:track:1nohKf6XPDw2aPOJM448iM
2021-02-08,2021-02-08 17:11:36+00:00,184093,Shaolin Temple,Barrington Levy,spotify:track:5d5CtCzAk4pD0vXsxmsZTj
2021-02-08,2021-02-08 19:32:29+00:00,122356,Ragga Muffin,Barrington Levy,spotify:track:0DivGhE7dKRWvOriYpjBe5
2021-02-09,2021-02-09 17:11:00+00:00,222902,Gimmie the Grass,Barrington Levy,spotify:track:6HbRNbUUfyR8PqmRSFjrct
2021-02-09,2021-02-09 17:13:35+00:00,155618,My Bible,Barrington Levy,spotify:track:2niNbzRoXwJWvjYSpKfpiK
2021-02-09,2021-02-09 17:16:53+00:00,200386,Collie Weed,Barrington Levy,spotify:track:6NTl6mpIY6QGRiObwYYKID
2021-02-09,2021-02-09 17:19:28+00:00,155866,Israelites,Desmond Dekker,spotify:track:0di7hMT6o1ogeUN1XDB9Ft
2021-02-09,2021-02-09 17:22:04+00:00,155373,Don't Fuss Nor Fight,Barrington Levy,spotify:track:0Q6Qq5bIHDMnOgGcIE0h7i
2021-02-09,2021-02-09 17:25:20+00:00,197586,'79 Rock,The Revolutionaries,spotify:track:0gV3gSUMSMWT9xEl8h3MAj
2021-02-09,2021-02-09 17:28:27+00:00,187706,Look Youthman,Barrington Levy,spotify:track:0JiiyA9mgrV9oX0Px2s9UP
2021-02-09,2021-02-09 17:31:35+00:00,188906,Prison Oval Rock,Barrington Levy,spotify:track:3mXN72MskmNytuMBngA9U3
2021-02-09,2021-02-09 17:34:22+00:00,170826,A Yah We Deh,Barrington Levy,spotify:track:5IwQCTH9VcU9oZU9QMkafO
2021-02-09,2021-02-09 17:37:29+00:00,188708,Girls I Like,Barrington Levy,spotify:track:2sW2R2Q38IDwnjMqyZ1C0K
2021-02-09,2021-02-09 17:40:18+00:00,169404,Collie Weed,Barrington Levy,spotify:track:5P8Bcbqu4uAsbcnVrjZIvL
2021-02-09,2021-02-09 17:44:43+00:00,258600,The Letter Song,Barrington Levy,spotify:track:5NWXF0G6YvvfFyvZVJluuN
2021-02-09,2021-02-09 17:48:01+00:00,197026,Hammer,Barrington Levy,spotify:track:3xnhGuc1ofr7gF6E88Gah9
2021-02-09,2021-02-09 17:51:21+00:00,199746,Poor Man Style,Barrington Levy,spotify:track:7zdQzHGFFo6EzwslmZHdUr
2021-02-09,2021-02-09 17:55:13+00:00,234133,Sister Carol,Barrington Levy,spotify:track:7xJtDNNbLug6KfsbLuzPQs
2021-02-09,2021-02-09 17:57:24+00:00,130066,"Sly & Robbie, The Kings Of Dub",Sly & Robbie,spotify:track:2skIpezm6Oq0M212MP2ofI
2021-02-09,2021-02-09 18:01:01+00:00,219693,Warm And Sunny,Barrington Levy,spotify:track:4gDwFBfO4o3RHRwiCjcQHe
2021-02-09,2021-02-09 18:05:01+00:00,239709,King of Kings,Sly & Robbie,spotify:track:4HC4TBefKBj7QuUMvEQgXc
2021-02-09,2021-02-09 18:08:09+00:00,189283,While Your Gone,Barrington Levy,spotify:track:3oVQUSdhZ9VKTtkVfNmHEC
